program_key,university,code,title,level,faculty,handbook_year,cricos_code,credit_points,duration_full_time,campus,intakes,ielts_overall,ielts_min_band,toefl_ibt,pte_overall,min_wam_percent,min_grade_band,requires_cognate_degree,source_url,source_updated_at,fetched_at
unsw:8566,UNSW Sydney,8566,Master of Sustainment Management - MSustMgt,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8566,,2026-09-02T00:30:49Z
unsw:8567,UNSW Sydney,8567,Master of Systems Engineering - MSysEng,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8567,,2026-09-02T00:30:50Z
unsw:8571,UNSW Sydney,8571,Master of War Studies - MWarStudies,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8571,,2026-09-02T00:30:52Z
unsw:8572,UNSW Sydney,8572,Master of Strategy and Security - MStratSec,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8572,,2026-09-02T00:30:54Z
unsw:8573,UNSW Sydney,8573,Master of Security and Defence Management - MSecDefMgt,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8573,,2026-09-02T00:30:55Z
unsw:8595,UNSW Sydney,8595,Master of Project Management - MProjMgt,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8595,,2026-09-02T00:30:56Z
unsw:8621,UNSW Sydney,8621,Master of Engineering,master,Faculty of Engineering,2027,067604G,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8621,,2026-09-02T00:30:57Z
unsw:8622,UNSW Sydney,8622,Master of Space Engineering - MSpaceEng,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8622,,2026-09-02T00:30:58Z
unsw:8623,UNSW Sydney,8623,Master of Environmental Management,master,"Faculty of Arts, Design and Architecture",2027,080063M,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8623,,2026-09-02T00:31:00Z
unsw:8624,UNSW Sydney,8624,Master of Space Operations - MSpaceOps,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8624,,2026-09-02T00:31:01Z
unsw:8625,UNSW Sydney,8625,Master of Business Administration,master,UNSW Business School,2027,,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8625,,2026-09-02T00:31:02Z
unsw:8628,UNSW Sydney,8628,Master of Cyber Security - MCyberSec,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8628,,2026-09-02T00:31:03Z
unsw:8629,UNSW Sydney,8629,Master of Cyber Security Operations - MCyberSecOps,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8629,,2026-09-02T00:31:04Z
unsw:8631,UNSW Sydney,8631,Master of Cyber Security Strategy and Diplomacy,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8631,,2026-09-02T00:31:06Z
unsw:8632,UNSW Sydney,8632,Master of Special Operations and Irregular Warfare - MSpOpsIWar,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8632,,2026-09-02T00:31:07Z
unsw:8634,UNSW Sydney,8634,Master of Decision Analytics,master,UNSW Canberra,2027,,48,,UNSW Canberra,Semester 2; Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8634,,2026-09-02T00:31:09Z
unsw:8635,UNSW Sydney,8635,Master of Pre-Doctoral Business Studies,research,UNSW Business School,2027,096892J,48,,Sydney,Term 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8635,,2026-09-02T00:31:11Z
unsw:8637,UNSW Sydney,8637,Master of Explosive Ordnance,master,UNSW Canberra,2027,"This program is currently being assessed for CRICOS registration. Until CRICOS registration is obtained (which cannot be guaranteed), this program will not be available to international applicants wishing to study in Australia. If you are interested in this program then please contact the faculty and we will advise you should the program become registered on CRICOS.",48,,UNSW Canberra,Semester 1,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8637,,2026-09-02T00:31:12Z
unsw:8638,UNSW Sydney,8638,Master of Cyber Security - MCyberSec,master,UNSW Canberra,2027,,48,,UNSW Bengaluru,Northern Autumn,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8638,,2026-09-02T00:31:13Z
unsw:8646,UNSW Sydney,8646,Master of Data Science,master,Faculty of Science,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8646,,2026-09-02T00:31:14Z
unsw:8649,UNSW Sydney,8649,Master of Cyber Security - MCyberSec,master,Faculty of Engineering,2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8649,,2026-09-02T00:31:15Z
unsw:8660,UNSW Sydney,8660,Master of Biomedical Engineering - MBiomedE,master,Faculty of Engineering,2027,000929F,72,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8660,,2026-09-02T00:31:16Z
unsw:8717,UNSW Sydney,8717,Master of Materials Technology - MMatTech,master,Faculty of Science,2027,085912A,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8717,,2026-09-02T00:31:18Z
unsw:8719,UNSW Sydney,8719,Master of Mathematics - MMath,master,Faculty of Science,2027,080059G,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8719,,2026-09-02T00:31:19Z
unsw:8741,UNSW Sydney,8741,Master of Aviation Management - MAvMgmt,master,Faculty of Science,2027,N/A,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8741,,2026-09-02T00:31:20Z
unsw:8750,UNSW Sydney,8750,Master of Statistics - MStats,master,Faculty of Science,2027,001008F,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8750,,2026-09-02T00:31:21Z
unsw:8876,UNSW Sydney,8876,Master of Project Management,master,UNSW Canberra,2027,,72,,Canberra City,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8876,,2026-09-02T00:31:22Z
unsw:8901,UNSW Sydney,8901,Master of Health Leadership and Management,master,Faculty of Medicine and Health,2027,059315E,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8901,,2026-09-02T00:31:24Z
unsw:8902,UNSW Sydney,8902,Master of Health Leadership and Management (Extension) - MHLM(Extn),master,Faculty of Medicine and Health,2027,059316D,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8902,,2026-09-02T00:31:25Z
unsw:8913,UNSW Sydney,8913,Master of Education - MEd,master,"Faculty of Arts, Design and Architecture",2027,110653C,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8913,,2026-09-02T00:31:27Z
unsw:8925,UNSW Sydney,8925,Master of Teaching (Primary) - MTeach(Prim),master,"Faculty of Arts, Design and Architecture",2027,099104G,96,,Sydney,Term 1,,,,,60.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8925,,2026-09-02T00:31:29Z
unsw:8926,UNSW Sydney,8926,Master of Teaching (Secondary) - MTeach(Sec),master,"Faculty of Arts, Design and Architecture",2027,073442C,96,,Sydney,Term 1,,,,,60.0,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8926,,2026-09-02T00:31:30Z
unsw:8930,UNSW Sydney,8930,Master of Counselling Social Work,master,"Faculty of Arts, Design and Architecture",2027,,48,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8930,,2026-09-02T00:31:31Z
unsw:8942,UNSW Sydney,8942,Master of Development Studies,master,"Faculty of Arts, Design and Architecture",2027,083236D,96,,Sydney,Term 1; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8942,,2026-09-02T00:31:32Z
unsw:8959,UNSW Sydney,8959,Master of Data Science and Decisions - MDataSci,master,Faculty of Science,2027,0101866,96,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8959,,2026-09-02T00:31:33Z
unsw:8963,UNSW Sydney,8963,Master of Educational Leadership - MEdLead,master,"Faculty of Arts, Design and Architecture",2027,110654B,96,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8963,,2026-09-02T00:31:36Z
unsw:8970,UNSW Sydney,8970,Master of Counselling - MCouns,master,"Faculty of Arts, Design and Architecture",2027,,72,,Sydney,Hexamester 1; Hexamester 4; Hexamester 2; Hexamester 5; Hexamester 6; Hexamester 3,,,,,65.0,credit,False,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/8970,,2026-09-02T00:31:37Z
unsw:9012,UNSW Sydney,9012,Master of Forensic Mental Health,master,Faculty of Medicine and Health,2027,,48,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9012,,2026-09-02T00:31:38Z
unsw:9014,UNSW Sydney,9014,Master of Women's Health Medicine - MWomHMed,master,Faculty of Medicine and Health,2027,,48,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9014,,2026-09-02T00:31:39Z
unsw:9041,UNSW Sydney,9041,Master of Health Leadership and Management - MHLM Master of Infectious Diseases Intelligence,master,Faculty of Medicine and Health,2027,096230C,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9041,,2026-09-02T00:31:43Z
unsw:9042,UNSW Sydney,9042,Master of Global Health - MGH Master of Infectious Diseases Intelligence,master,Faculty of Medicine and Health,2027,096229G,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9042,,2026-09-02T00:31:43Z
unsw:9043,UNSW Sydney,9043,Master of Global Health - MGH Master of Public Health,master,Faculty of Medicine and Health,2027,068960A,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9043,,2026-09-02T00:31:44Z
unsw:9044,UNSW Sydney,9044,Master of Global Health - MGH Master of Health Leadership and Management,master,Faculty of Medicine and Health,2027,068961M,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9044,,2026-09-02T00:31:45Z
unsw:9045,UNSW Sydney,9045,Master of Public Health,master,Faculty of Medicine and Health,2027,008969M,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9045,,2026-09-02T00:31:47Z
unsw:9046,UNSW Sydney,9046,Master of Public Health (Extension) - MPH(Extn),master,Faculty of Medicine and Health,2027,061597E,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9046,,2026-09-02T00:31:48Z
unsw:9047,UNSW Sydney,9047,Master of Public Health - MPH Master of Health Leadership and Management,master,Faculty of Medicine and Health,2027,061598D,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9047,,2026-09-02T00:31:49Z
unsw:9048,UNSW Sydney,9048,Master of Global Health,master,Faculty of Medicine and Health,2027,068957G,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9048,,2026-09-02T00:31:50Z
unsw:9051,UNSW Sydney,9051,Master of Global Health (Extension) - MGH (Extn),master,Faculty of Medicine and Health,2027,089221G,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9051,,2026-09-02T00:31:51Z
unsw:9052,UNSW Sydney,9052,Master of Global Health (Extension) - MGH (Extn) Master of Public Health,master,Faculty of Medicine and Health,2027,089846G,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9052,,2026-09-02T00:31:53Z
unsw:9053,UNSW Sydney,9053,Master of Global Health (Extension) - MGH (Extn) Master of Health Leadership and Management,master,Faculty of Medicine and Health,2027,089837G,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9053,,2026-09-02T00:31:55Z
unsw:9054,UNSW Sydney,9054,Master of Global Health - MGH Master of Public Health (Extension) - MPH(Extn),master,Faculty of Medicine and Health,2027,089838G,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9054,,2026-09-02T00:31:55Z
unsw:9056,UNSW Sydney,9056,Master of Public Health (Extension) - MPH(Extn) Master of Health Leadership and Management,master,Faculty of Medicine and Health,2027,089839F,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9056,,2026-09-02T00:31:56Z
unsw:9057,UNSW Sydney,9057,Master of Public Health - MPH Master of Health Leadership and Management (Extension) - MHLM(Extn),master,Faculty of Medicine and Health,2027,089844J,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9057,,2026-09-02T00:31:58Z
unsw:9058,UNSW Sydney,9058,Master of Global Health - MGH Master of Health Leadership and Management (Extension) - MHLM(Extn),master,Faculty of Medicine and Health,2027,089845G,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9058,,2026-09-02T00:32:00Z
unsw:9059,UNSW Sydney,9059,Master of Public Health - MPH Master of Infectious Diseases Intelligence,master,Faculty of Medicine and Health,2027,096231B,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9059,,2026-09-02T00:32:00Z
unsw:9061,UNSW Sydney,9061,Doctor of Pharmacy - DPharm,research,Faculty of Medicine and Health,2027,,144,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9061,,2026-09-02T00:32:01Z
unsw:9065,UNSW Sydney,9065,Master of Reproductive Medicine - MRMed,master,Faculty of Medicine and Health,2027,,48,,Sydney,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9065,,2026-09-02T00:32:02Z
unsw:9066,UNSW Sydney,9066,Master of Dietetics and Food Innovation - MDietFoodInnov,master,Faculty of Medicine and Health,2027,,144,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9066,,2026-09-02T00:32:03Z
unsw:9067,UNSW Sydney,9067,Master of Pharmacy - MPharm,master,Faculty of Medicine and Health,2027,,144,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9067,,2026-09-02T00:32:06Z
unsw:9068,UNSW Sydney,9068,Master of Physiotherapy and Exercise Physiology - MPhysioExPhys,master,Faculty of Medicine and Health,2027,,144,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9068,,2026-09-02T00:32:06Z
unsw:9069,UNSW Sydney,9069,Master of Clinical Exercise Physiology - MClinExPhys,master,Faculty of Medicine and Health,2027,,72,,Sydney,Term 1,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9069,,2026-09-02T00:32:07Z
unsw:9150,UNSW Sydney,9150,Juris Doctor,research,Faculty of Law and Justice,2027,068850G,144,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9150,,2026-09-02T00:32:08Z
unsw:9151,UNSW Sydney,9151,Juris Doctor,research,Faculty of Law and Justice,2027,"This program is currently being assessed for CRICOS registration. Until CRICOS registration is obtained (which cannot be guaranteed), this program will not be available to international applicants wishing to study in Australia. If you are interested in this program then please contact the faculty and we will advise you should the program become registered on CRICOS.",144,,Sydney,Term 1; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9151,,2026-09-02T00:32:09Z
unsw:9201,UNSW Sydney,9201,Master of Laws,master,Faculty of Law and Justice,2027,000733G,48,,Sydney,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9201,,2026-09-02T00:32:11Z
unsw:9250,UNSW Sydney,9250,Master of Taxation - MTax,master,UNSW Business School,2027,015849E,48,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9250,,2026-09-02T00:32:14Z
unsw:9313,UNSW Sydney,9313,Master of Design - MDes,master,"Faculty of Arts, Design and Architecture",2027,082198B,96,,Paddington,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9313,,2026-09-02T00:32:16Z
unsw:9318,UNSW Sydney,9318,Master of Curating and Cultural Leadership,master,"Faculty of Arts, Design and Architecture",2027,082201A,96,,Paddington,Term 1; Term 2; Term 3,,,,,65.0,credit,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9318,,2026-09-02T00:32:18Z
unsw:9319,UNSW Sydney,9319,Master of Animation and Visual Effects,master,"Faculty of Arts, Design and Architecture",2027,113670M,96,,Paddington,Term 1; Term 2; Term 3,,,,,65.0,credit,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9319,,2026-09-02T00:32:19Z
unsw:9323,UNSW Sydney,9323,Master of Simulation and Immersive Technologies,master,"Faculty of Arts, Design and Architecture",2027,099986A,72,,Paddington,Term 1; Term 3,,,,,,,True,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9323,,2026-09-02T00:32:22Z
unsw:9362,UNSW Sydney,9362,Master of Infectious Diseases Intelligence (Extension) - MIDI (Extn),master,Faculty of Medicine and Health,2027,0100677,72,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9362,,2026-09-02T00:32:24Z
unsw:9363,UNSW Sydney,9363,Master of Public Health - MPH Master of Infectious Diseases Intelligence (Extension) - MIDI (Extn),master,Faculty of Medicine and Health,2027,0100684,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9363,,2026-09-02T00:32:25Z
unsw:9364,UNSW Sydney,9364,Master of Global Health - MGH Master of Infectious Diseases Intelligence (Extension) - MIDI (Extn),master,Faculty of Medicine and Health,2027,0100678,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9364,,2026-09-02T00:32:25Z
unsw:9365,UNSW Sydney,9365,Master of Health Leadership and Management - MHLM Master of Infectious Diseases Intelligence (Extension) - MIDI (Extn),master,Faculty of Medicine and Health,2027,0100680,96,,Sydney,Term 1; Term 2; Term 3,,,,,,,,https://www.handbook.unsw.edu.au/postgraduate/programs/2027/9365,,2026-09-02T00:32:27Z
